audio_path,cefr_label,topic,transcript
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_KOR_N400/SM_KOR_PTJ2_061_B2_0.mp3,C1,part-time employment," I think per time job for college students is very useful for them.  There are several reasons to support my idea.  First, it can be a good experience for them.  Many college students don't have many society experience.  So per time job is really society time.  So you can meet many people and you have to handle many experience.  For example, if you have experience like environment customers and unexpected take a second,  you can own money on your own."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_PTJ2_083_B2_0.mp3,C1,part-time employment," I have many friends like me who have to pay for our school loan, so to have a part-time  job for me is a good thing to help me to pay my school loan in the future.  But I think we can keep us studying, so we should keep the balance between our job and  the study because we have to find our work so we should be concentrated on this study.  But also we can have a prime job in our free time to earn more money and experience before  we go to the society.  So I agree with the student to have a product."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_PTJ1_016_B2_0.mp3,C1,part-time employment," I agree that college students must have a four-time job.  It will teach them how to manage their time better.  And it will teach them to be more responsible.  I also think that it would be nice to ask college students how to help our parents  in the funds and the costing of our daily lives.  I also think that it will be a good experience and it will be a factor in the future  when we are really looking for better jobs than right after college.  I think that it will also teach us how to adjust to different personalities in the world.  In my opinion, in my experience, there are really different people out there that we have."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_KOR_N400/SM_KOR_SMK1_072_B2_0.mp3,C1,smoking in restaurants," I'd sugar with the statement of a taxing term from cigarette ed.  I heard that that is quite large part of their taxing time.  So if the government stand on the cigarette stand,  they will also lose their taxing time.  They need to find out more taxing time to other ways,  and it will be, it will make people more angry and feel bad.  In addition, smokers also register policy because  it is kind of their flavor, so it is..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_SIN_N200/SM_SIN_SMK2_005_B2_0.mp3,C1,smoking in restaurants," I think they're smoking in both beans and benefits.  Firstly, talking about the benefits, there are economic benefits to smoking because it  allows the government to impose high taxes to raise funds for their government projects.  For example, in Singapore, high taxes are levied on these vices to raise funds for  government projects to better develop the country's infrastructure.  These cigarettes are actually priced about two to three times higher than their original  prices when they are imported in.  So, in a way, these cigarettes are actually benefiting other projects that the government  wishes to find and better develop the country's security.  And negative health effects from smoking, such as second-hand smoking, which not only  affects individuals, but affects those around, increases the probability of getting high,  of getting lung cancer, and puts a financial strain on families, which times in the running  on social effects.  And the social effects of smoking..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_IDN_N400/SM_IDN_SMK1_032_B2_0.mp3,C1,smoking in restaurants," I thought I agree with this, because smoking is very bad for your health and when you're  done smoking, but in public you will miss people smoking, and I think you, I think I  feel very disturbing because of that, because I don't smoking, but people around me is smoking,  that really caused me a healthy problem one day, and smoking is also an effort of  washing many, because smoking is not..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_SMK2_020_B2_0.mp3,C1,smoking in restaurants," Smoking should definitely be burned in restaurants, because people go to the restaurant for food,  but not second in smoke. So for non-smoker, smoking definitely brings adversity back to them.  And for smoke, I want to say that it's kind of violating their right to smoke in a restaurant.  But after balancing the opinion or the benefits for both sides, I think smokers should really advance smoking in the restaurant,  because it's a social public area that we have to respect each other.  And I think the harmful effect that red smoking should not be exaggerated or transferred to the other parties or to the other people,  because those non-smoker in the restaurant, that's why."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_SMK1_044_B2_0.mp3,C1,smoking in restaurants," Basically, I agree with the statement that smoking should be banned in all restaurants  in the country.  First, let's talk about the restaurants, because when you're smoking, you affect the people  around you, because the smell of smoke is really bad, and it really affects one's appetite.  And also, I think the phenomenon of second-hand smoking is quite prevalent, because the smoke  blows in the air, and when people have salt smells, they will like, just to be like smoking.  So I think it is kind of unfair for people who do not attempt to smoke to have such a  treat name, or if they have discovered such a second-hand smoking."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_SIN_N200/SM_SIN_PTJ1_040_B2_0.mp3,C1,part-time employment," I personally feel, in my opinion, it's important for college students to get a job because  with the current constraints of society and how the economy these days are picking up  very fast and becoming more and more competitive, the industry is becoming more and more competitive,  I feel that all college students, in the end when they graduate, they are to get a job  in order to support their families financially and to be able to allow themselves to have  some income to pursue their own interests because everything right now requires some  form of money and you need to spend money to get things that you like and you need money  to further your education, you need to improve your skills, you need to make life more comfortable  for yourself, so I feel that with a proper job, after you graduate from university, with a..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_PTJ2_039_B2_0.mp3,C1,part-time employment," Actually, it is like a dilemma, that means on the one hand, most of the students that  is a full-time undergraduate in the university, they will be physically busy from Monday to  Friday, which makes it hardly possible for all of them to get a part-time job, which  will basically have a requirement for at least four days a week.  But on the other hand, taking a part-time job will also be a necessary step before they  get into the university, not the university, the college, the society.  That means if you want to concentrate on your schoolwork, it will be hard to concentrate  on your part-time job, but if you want to have a part-time job, it will certainly get  in the way of your schoolwork, which means if you want to get on the both end, you have  to pay extra attention as there are no effort considering whether you..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_THA_N200/SM_THA_SMK2_036_B2_0.mp3,C1,smoking in restaurants," For me, I agree with the topic because smoking has made us advantageous for our health, because  it's destroyed our body, our health, our lungs, and it may harm the people beside you if you  smoke, and especially in a public place, like in a restaurant, like in a park or supermarket,  because it has many people, many children, and if you smoke that, it will not harm  people beside you too, that many bad things happen."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_SIN_N200/SM_SIN_SMK1_009_B2_0.mp3,C1,smoking in restaurants," I don't think smoking should be banned for all selections.  It is entirely up to people to decide where they want to smoke  and whether they should be involved in the area or not.  If people are smoking in the area,  they can leave the area if they do not like it.  On the second, smoke is harmful to people.  There should be some areas allocated to the smokers  instead of getting an outright ban on all areas.  This is why the smoking ban should not be an entirely blanket ban.  It should be in finite areas only, not in all.  Mokers should still have rights to smoke where they want to smoke,  but these cannot be at cost to the smokers.  They must be careful observing of both people's rights."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_SMK1_003_B2_0.mp3,C1,smoking in restaurants," I agree that with the statements that smoking should be completely banned in country and  restaurant.  I will explain this from the perspective.  From the perspective of the smoker, smoking is bad to the health and it may cause lung  cancer and certain chronic disease and it is certainly bad to our health.  And secondly, for the people apart from smokers, if smoking is not bad, they will have to rip  in the smoke and second hand smoke is also harmful to their health.  And therefore I think smoking should be banned completely in restaurants as well as the countries.  And therefore smoking should be banned completely in the country as well as the countries."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_PTJ1_064_B2_0.mp3,C1,part-time employment," I agree with the statement that college students should have part-time jobs for it is the first step for them to be self-independent,  and also the step for them to enter into the facility.  It is very useful for them to have more experience and learn some knowledge that they would not learn in the classroom  and can help them to develop some other abilities.  It is also very important for them to amount by themselves for the college students to share the burden of this family  and they would be proud of themselves if they could have some part-time jobs."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_PTJ2_015_B2_0.mp3,C1,part-time employment," I think it is important for university students to get on a part-time job because of the  ability.  When the students are studying in primary schools or secondary schools, they don't  have that time and the ability to do so.  But when they are older and studying in university, they have the freedom to organize what to  do in their free time, for example, having a gathering with friends or studying or getting  a part-time job.  So when we have a choice, I think that we should get a part-time job.  Moreover, the experience we gain from working is valuable, which is something we cannot  learn in school.  Just like we can know more about the other people from different schools of life."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_KOR_N400/SM_KOR_PTJ1_042_B2_0.mp3,C1,part-time employment," I submit this statement, first reason I agree with this opinion, we can learn about the  society while we do hard time job and second reason I agree with this opinion is we can  earn money to spend life in college so we can start our college life more happily and  we can enjoy our college life"
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_SMK2_016_B2_0.mp3,C1,smoking in restaurants," I'm agreeing with the statement of smoking should be completely abandoned after all the situations.  On the one hand, smoking, to get to the smokers themselves, which can damage their various systems.  On the other hand, they also have to pay to the people around them as smokers.  And without their agreement, I think it's not very good.  And that's all."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_SIN_N200/SM_SIN_SMK2_029_B2_0.mp3,C1,smoking in restaurants," Yeah, as I said before, because restaurants are public areas and anyone can go to restaurants,  and I mean, if a pregnant woman goes to restaurants and every restaurant that she goes to, she  experiences a secondhand smoke because cigarette smoking is not banned, then it can definitely  have very diverse effects on her baby, and I think that secondhand smoke has been proven  to have very significant developmental impacts on the big on infants, and I think for the  benefit of other people in the restaurant, it is definitely important that smoking is  banned in restaurants, and other than that, I mean, smoking has been long established  as something that is harmful, so I don't think that the public cell should be compromised  just for the comfort of a few smokers, so maybe we can have isolated area for them to  smoke, but not like anywhere in our restaurant where they can affect everyone else who's  dining in the restaurant, so I think I definitely agree."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_KOR_N400/SM_KOR_SMK2_009_B2_0.mp3,C1,smoking in restaurants," tobacco has lots of bad materials like  econine, atara, and many other harmful matters, which relate to bad cancer.  And also,  in addition to what I said in the previous question,  smoking,  stop smoking can make  many advantages like  letting people have nice habits  except for smoking. For example,  people who don't smoke  usually can save  their money and use their money to  use a four other  habits or"
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_SMK1_038_B2_0.mp3,C1,smoking in restaurants," I think this smoking activity should not be completely banned in all restaurants because  for some of the restaurants, for example, like nightclubs or bars or pubs, their customers  are long-term smokers.  Most of the customers are long-term smokers.  And if smoking is prohibited in such kind of industry, their profit will be extremely  traumatized and this will extremely affect the whole industry.  And also smoking is very unhealthy to both smokers and second-handed smokers.  However, to an industry like this, there has to be more lenient and therefore the policy  should be more flexible rather than being a one-off rule that will be applied on every  restaurant.  And to further expand, I think the restaurants can divide into smoking area and non-smoking"
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_KOR_N400/SM_KOR_PTJ2_052_B2_0.mp3,C1,part-time employment," You can lose time for studying because you are not doing, you get tired because of your part-time job and you can get less grade, I think.  And someone say it is very important to do part-time job but I don't think it's not necessary because in my case I did the military service on my duty and I learned something very, very much.  I learned restricted relationship with my, uh, with my, uh..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_KOR_N400/SM_KOR_PTJ2_063_B2_0.mp3,C1,part-time employment," I disagree with all the students having part-time jobs.  First of all, I think it will disturb the students' study  because we work for five to six hours  if you have a part-time job.  Then we gain like two million one something,  but I think it's better to have greater, better grades.  And get a better job after we graduate,  then you'll get more money than now,  just for a few dollars.  And second of all, I think it's very dangerous.  You don't have any..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_SMK2_009_B2_0.mp3,C1,smoking in restaurants," I think smoking in restaurants in Japan is prohibited, because in restaurants there are a lot of people, including children, and it is caused.  So, it has caused butt effect, and butt effect includes disease or anything, so it can be called killing other people, and so it should be prohibited.  The most strong idea of me is that I don't smoke, so it should be prohibited, I think."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_SMK1_020_B2_0.mp3,C1,smoking in restaurants," I totally agree with the question that smoking should be completely banned because there  are many harmful drugs like smoking.  In the personal level, smoking brings a lot of harmful effects to the body because it  does contain a lot of carcinogens and it may induce cancer, so it affects negatively and  won't help.  And in a family as a society level, there are second smoke effects, so people who are  non-smokers would be affected by those smokers because it's not recreated, so-called second  hand smoke would affect other people's health as well, so people would be negatively impacted.  And at last, there are newly published papers saying there are kinds of second hand smoke  effects, the cigarette smoke that bleeds on fat furniture, the clothes that would do."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_SMK1_119_B2_0.mp3,C1,smoking in restaurants," I don't disagree with smoking prohibited to all the countries, because I don't like  a lot of nasty place, and I think the country needs many options, so they are divided smoking  and non-smoking place. I don't like our goal, but strictly prohibited is the country makes  more strict country, so I don't like strict country, and they should make a diversity  and climate to the smokers. Smokers have a lot of difficulty to quiet smoking, so  I think they need to place to smoke."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_PTJ2_064_B2_0.mp3,C1,part-time employment," Before being a college student, most students are starting very hard to spend most of their  time to put a ring for the entrance examination to get into the screen school so they don't  have that kind of experience to be by themselves or take care of themselves.  Our time job is a very good practice for them to live a long or to do some job and  connect with the real world.  If the student cannot finish the part-time job, it would be hard for him to finish the  future job and it is a great preparation for them to do some more job."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_THA_N200/SM_THA_SMK2_007_B2_0.mp3,C1,smoking in restaurants," I agree with this because smoking is not good for our health, and it will be caused by pollution, air pollution, and it's very dangerous to our health or other people who breathe it in.  This is very bad thing. I think we shouldn't smoke or in any country it shouldn't be foul because it is no advantageous, but it has a lot of disadvantages.  This looks dangerous to our body and it's very bad for health."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_SMK1_043_B2_0.mp3,C1,smoking in restaurants, I think smoking should be banned in public places like restaurants and this  is because that smoking is bad for people that around the person who smokes so I  think this smoking should be banned because the person who smokes should be  the one who really be responsible for the bad outcomes that smoking causes but  not those who are around the one who smokes and I support banning smoking  because it increases the because smoking increases the risk of pollution and more  importantly smoking also affect one's health and people which people who smoke  are more likely to develop disease such as lung cancer and lung cancer is  mostly
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_PTJ1_087_B2_0.mp3,C1,part-time employment," For me, I agree because a student then with a part-time job becomes more responsible and  mature with his actions and thoughts when it comes to decisions that can risk his life  or his actions, basically, and with his part-time job, he applies what he was thought of in  school or what he has learned in school, not through objective learning, but through his  through what he understands of it. He also then becomes prepared for the life he will have after graduating."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_KOR_N400/SM_KOR_SMK2_007_B2_0.mp3,C1,smoking in restaurants," Smoking must prohibit in the restaurant. There are a few reasons why I think this way.  Firstly, smoking is that smoking isn't good to have for me. Secondly, other people hate smoking gas.  Because in smoking gas, there are many bad substance. It is very unhelpful. So I think smoking must prohibit in the restaurant."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_SMK2_088_B2_0.mp3,C1,smoking in restaurants," I don't agree with that statement because restaurant must be a place for relax for all  the people.  We can't make difficulty for smokers.  That's why I don't agree with that statement.  But in hospital, no smoking, sorry, smoking must be done because smoke is very bad for  health in the hospital.  Patients are very weak.  That's why they can't keep their conditions in smoking."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_PTJ2_002_B2_0.mp3,C1,part-time employment," Another thing that I think is very good for college students  to get a part-time job is that they will actually  know how difficult it is to actually earn money.  Because I think during these days, they're very lucky  that they are usually provided with what they need  and what they want by the different ends.  So they do not need to work to get anything they want.  So I think actually going to work  and help them to understand how this is,  how society works and how it is difficult  to earn, to make living.  They will understand that I think  and learn to treasure what they have  and do not spend and learn to spend the money wisely.  And another thing that I think is very good  that college students have a part-time job  is that they can start to build connections  with the college students.  And we have a..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_PTJ1_036_B2_0.mp3,C1,part-time employment," I really think that it is very important to have part-time jobs as a college student.  There are several reasons for that.  The first reason is that having a part-time job can help them gain more work experience,  which can help them to work better in the future,  and they can know more about their interests of different jobs.  And the second reason is that they can try to learn more about how to collaborate with their colleagues  if they have a part-time job as a college student because of the globalization here in Hong Kong.  So most of the companies will hire people from different backgrounds or even different ethnic cities.  So if they got a part-time job in a very globalized company,  actually they can learn how to collaborate with their colleagues.  It will be very nice for them.  And the third reason is that they can learn how to co-"
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_SIN_N200/SM_SIN_PTJ2_045_B2_0.mp3,C1,part-time employment," As I was saying, there are also some disadvantages to having a part-time job or a college.  This would include the obvious disadvantage of not having enough time to prepare for the  things that you are learning and focusing too much time and energy on the part-time  job outside of school.  I believe that one goes to college to study and to learn more about the world and the  specific subject that one is studying.  I think that in order to do so, one must commit oneself fully to the endeavor.  One should not divide one's time and energy between a part-time job and college if one,  unless it is absolutely necessary in terms of supplementing the finances.  If one has the means, then college is a time where one should pursue an education fully  and participate also in the college activities outside of class instead of having to juggle  both a part-time job and a college education."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_SIN_N200/SM_SIN_SMK2_004_B2_0.mp3,C1,smoking in restaurants," First of all, I completely agree that smoking should be banned in restaurants, because in  a country like Singapore, although there are designated areas for smoking for most restaurants,  in fact, I say I think most restaurants actually ban smoking completely, but for restaurants  that permit smoking, there are designated areas for smoking.  But even then, the smoke, secondhand smoke, can travel easily across the air into non-smoking  areas, and it can get really disturbing for people having their meals and do not want  to experience secondhand smoke.  Secondly, I feel that the people who smoke in restaurants are not really responsible.  They do not discard their secrets well and leave them hanging around, and it can be rather  selfish, because it leaves it, it belongs to this particular duty to clean up the secrets,  and I feel that it's a very irresponsible behavior.  But I feel that smoking in restaurants affects not only the crowd, but also affects the  business of the shop."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_SMK2_088_B2_0.mp3,C1,smoking in restaurants," I agree that smoking should be banned in the restaurants.  First, smoking is bad for health.  It's not only bad for health of people who smoke, but also bad for people around them.  Second, smoking in the restaurant will make people come to enjoy their dinner.  Third, it will make our environment worse.  Nowadays, our environment is empty.  If you want a lot, then it's actually due to the air pollution.  If smoking is banned in the restaurant, I think the situation will be much better than smoking."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_SMK2_007_B2_0.mp3,C1,smoking in restaurants," I agree with that statement. I have two reasons. First, in Japan there are more people, more  non-smokers than smokers. So, if smokers smoke in the restaurant, a lot of people feel  uncomfortable. Second, smoking will cause lung cancer. So, it is not good for smokers  and non-smokers' health. So, smoking is not a good thing for many people."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_SMK2_011_B2_0.mp3,C1,smoking in restaurants," Um, yeah, maybe this camera had a rather different view, because I felt I think I had no more  answer than that.  Anyway, I don't really understand the question, so I really cannot have the answer, no question.  Because I don't know what is it all about, um, yeah, so I'm so sorry that I cannot agree  to answer the number that I mean.  I think I'm totally misunderstanding the question in number eight.  It's just funny.  Yeah, uh, maybe say, I mean, no, I'm telling you.  I think there's something about the bad news songs for me, I'm sorry, for me in the middle.  So, I cannot have, maybe I don't know."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_PTJ1_027_B2_0.mp3,C1,part-time employment," So I think it is very important for college students to take a part-time job because I  think as a university student, there are many different kinds of things that are more important  than just learning from school, just like when you take another part-time job, you will  try to learn from what you do in your job. This involves some kind of skills, just like  interpersonal skills and communication skills, and these skills can be definitely learned  from just learning from your university. I think as a university student, there are many  different kinds of things that are more important than just exemically and as mentioned in those  skills."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_SMK2_064_B2_0.mp3,C1,smoking in restaurants," Smoking should be banned from all restaurants because you're in a restaurant you're supposed to eat, you're not supposed to smoke.  Some restaurants may have a separate place for the non-smoking customers and the smoking customers and Fridays.  They do have the smoking area and the non-smoking area.  So maybe if you really want to smoke you could go to the smoking area but I prohibit it because you're in a restaurant, you're supposed to eat, you're not supposed to smoke.  A restaurant is an eating place, it's not a smoking place. There are other places where you could smoke.  But that's why you're not supposed to smoke in restaurants.  It will greatly affect others because they might get disturbed that you're smoking and you're inside a restaurant because it will greatly affect them.  Because secondhand smoking, it's much..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_PTJ2_016_B2_0.mp3,C1,part-time employment, My opinion in college students having part-time jobs is really on the positive side  because I think college students have a lot of activities to do.  They'll teach them how to manage their time and it will teach them to be more responsible.  I also think that idleness is one bad thing and having a part-time job will remove the idleness  in most college students. I also think that it will be a good experience for them  since they will be handling different personalities in their jobs and in school  and I think this will be a good good training for their future.  I also think it will be good for the parents that college students will be able to earn money for  themselves so that the parents won't have to pay or to shoulder most of the expenses.  I also think that this will be a good opportunity for them to be able to earn money for their  future.  I also think that this will be a good opportunity for them to be able to earn money for their  future.
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_IDN_N400/SM_IDN_SMK2_030_B2_0.mp3,C1,smoking in restaurants," I disagree with this statement. Also, in the packet, there are words that say smoking and  gout cancer attacks in both hands and disorder of pregnancy and status. I have friends who  smoke and sometimes I ask him why he took smoke, why he can't stop to smoke and then  he said, yes, I don't know, smoke makes me feel better. I don't think so. Why he said  like that? Because the most dangerous of smoke is carbon monoxide, leading to carbon monoxide"
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_KOR_N400/SM_KOR_SMK2_063_B2_0.mp3,C1,smoking in restaurants," I think smoking should be banned in public or any places.  First of all, I think it's hurting everyone's health because cigarettes are bad for lawns, especially lawns.  And it's smokers' freedom to smoke, but I think when you have the freedom, you have the responsibility to take care of others' rights.  So I think they shouldn't hurt other people's health while they're enjoying their freedom.  Second of all, I think the smokers are making streets very dirty because 70% of the smokers just threw their cigarettes out in the street."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_PTJ2_040_B2_0.mp3,C1,part-time employment," I am agreeing with that topic.  Reason one is for financial reasons.  So, we can make some money to support our own little life.  That way, we can fit in for ourselves.  It's not completely independent, financially independent, but we almost can try, always  can try, and reason two is for social experience.  So, once we get out of school, we are prepared for all kinds of stuff that we haven't experienced  in our school.  So, through the part-time job, we commit a lot of people and experience a lot of social  events.  So, that is good for us, I think."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_SMK2_025_B2_0.mp3,C1,smoking in restaurants," Yeah, smoking should be banned at a restaurant in Taiwan.  It's not only for yourself, but others.  And besides, in this society, more people also live under a lot of pressure.  So maybe smoking is a way to get banned to your strength.  But it's not good for your health.  Under a lot of strength can make us live shorter.  That is, we may die earlier than before.  And plus, it's you, smoking, and it hurts your health seriously.  So I don't think it's a good idea to smoking."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_KOR_N400/SM_KOR_PTJ1_044_B2_0.mp3,C1,part-time employment," I agree with the statement that part-time job is good to have a part-time job for a student  because there are two reasons.  The first reason is that to have a part-time job is a good chance to learn social experience.  For example, if students do the internship for six months or one year,  they can learn about the office environment and tasks that they will do in the future.  Also, when they do a part-time job, they can get allowance by themselves.  Also, they can get a part-time job."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_SMK1_032_B2_0.mp3,C1,smoking in restaurants," I think it's a good idea to forbade smoking from all restaurants.  For the first reason, not all the people feel it's acceptable to be around people who are smoking.  And many people actually find it very annoying when other people smoke around them.  And that can be a damage to their health as well as their mood.  And restaurants are a place for people to eat and talk and have pleasure.  So I think for people it's very important that they will not be annoyed by the smoke around them.  So I think it's better than from restaurants.  And for the other reason, restaurants need to have a good environment to attract people to come and eat."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_PTJ2_064_B2_0.mp3,C1,part-time employment," College life is about studying for your future.  Your future is about getting a job that's why you're in college.  When you're in college, you're supposed to study.  You're not supposed to work.  Work in college is about studying.  It's not about earning money. It's for you to gain knowledge.  Having a job while you're in college is optional because some people would want to have a job while they're in college.  But for me, it's not.  It's just about money and your time in college.  If you lack financial needs, then probably you could get a job.  But if you don't, you don't have to.  Here in the Philippines, having a job while you're in college is not that important because we still don't have the K-12 implemented in our educational system.  And you don't have to have a job because it's not that important for you to get a job while you're in college.  Because you're in college, you're supposed to."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_SIN_N200/SM_SIN_PTJ1_045_B2_0.mp3,C1,part-time employment," Hi, the topic is easy. Some people say that it's important for college students to have a part-time job. I largely disagree with this statement.  I recognize that they have some benefits to having a part-time job. For example, it's important to prepare you for the future in terms of giving you good people skills and good practice to manage one time,  even with a busy college schedule, and it also cultivates independence such that students will not be dependent on their parents' funding but will have a source of income for themselves even while they study.  However, I believe that it is possible for these benefits to come through a summer program internship or a job taken up during the summer holidays, which can extend to three to four months, which is a substantial amount of time."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_PTJ1_022_B2_0.mp3,C1,part-time employment," Basically, I agree with the statement because for part-time jobs, students can earn some  money for their expenses because studying in the university is not cheap at all.  I'm not saying that the money earned from part-time jobs can truly pay for the tuition  fee, but at least it can lessen the burden.  Maybe they can buy textbooks and others that can actually aid for their daily uses so they  don't rely too much on their parents' money.  And also by doing part-time jobs, they can enter the society a little bit quicker than others  because they can have some job experience before they go job hunting after their graduation.  So it's somehow procured their mindset and they can know what to expect when they..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_SIN_N200/SM_SIN_PTJ1_005_B2_0.mp3,C1,part-time employment," I think that is very important for college students to take a part-time job, firstly  because you learn about you learn and gain experience and you learn soft and  hard skills. Hard skills involve like the meal jobs that you are required to do like  cooking and cleaning up which is very important as you grow up and you have to live alone.  Soft skills include interacting with your colleagues and learning how to communicate.  Also if you do so if you provide a service and when a service industry you will learn  how to interact with customers and how to properly present yourself in part-time jobs  and you are required to go from these things. You learn about self-presentation and you also  learn about social awareness in terms of how you control the crowd. Next, it gives your  industrial exposure of the possible industry that you would like to look into as you grow up and  you want to find a proper job in the future."
